0,source,sink,out_degree_a
9730,4442302,3296285,67
9731,3473703,2779791,1
9732,404943,3640654,1605
9733,713973,3487516,14
9734,470204,428189,237
9735,2973142,3992147,935
9736,682761,3463660,141
9737,970600,1974361,619
9738,4095564,2747148,222
9739,3197538,1253026,186
9740,930131,2888042,91
9741,4791237,1196225,1795
9742,158235,3886160,167
9743,4779430,1838184,3
9744,4175026,848246,660
9745,3079359,4048147,864
9746,2380958,1383958,41
9747,3689215,307495,298
9748,585290,678525,156
9749,300097,487074,273
9750,444473,4266986,86
9751,2349671,4863728,45
9752,4043972,610672,2725
9753,3135278,1963907,198
9754,339567,4740893,132
9755,1800416,2124762,4
9756,2324971,1230311,56
9757,3035217,2037535,51
9758,2826267,2125683,2138
9759,1211741,959247,139
9760,942440,3973930,338
9761,4669595,1473701,847
9762,3446567,257577,297
9763,1278054,2701676,944
9764,143652,3248594,1108
9765,4189431,3201769,383
9766,3209795,303517,230
9767,2017826,4625985,18
9768,2622002,3273144,20
9769,366904,4395778,98
9770,1708548,2582486,22
9771,2607301,2971250,2189
9772,1542411,242455,43
9773,137437,4350911,65
9774,292084,2480532,79
9775,3930883,1486892,148
9776,2481712,2988500,163
9777,4668030,2133364,62979
9778,4540325,1513821,220
9779,1278054,4169815,944
9780,3768380,349769,1132
9781,725415,714236,90
9782,5221,2413499,432
9783,3251045,2990704,570
9784,2324971,2435135,56
9785,4643656,1853961,37
9786,425140,475380,126
9787,4528705,3800540,680
9788,712547,1628264,9
9789,527595,4651578,151
9790,383188,4690299,27
9791,4774646,4329139,78
9792,4113405,2596251,44
9793,1094048,937883,1027
9794,4857001,98932,349
9795,1236650,1990675,92
9796,807609,1860112,296
9797,861461,3304718,215
9798,1735998,208465,244
9799,2952533,3629131,966
9800,3847967,54381,630
9801,211987,4757441,140
9802,46090,2597381,1191
9803,3083369,478223,4
9804,4043495,2885043,80
9805,1443500,701503,781
9806,117178,2208689,472
9807,3541658,1696091,216
9808,4590349,1765869,51
9809,4306404,678525,85116
9810,3507863,3392930,1311
9811,4216378,2566889,137
9812,2733872,4543397,588
9813,2584054,4253433,194
9814,3200364,4215650,12715
9815,4725488,2445713,18
9816,127619,3129186,71
9817,1450478,2118739,29
9818,4428300,3768226,118
9819,1676412,2277157,53
9820,144060,2340324,48
9821,2260742,4858197,424
9822,4148694,4066830,8079
9823,3721072,3296285,137
9824,2653433,3356265,47
9825,1525671,3088440,170
9826,2880138,909677,198
9827,2535426,2769934,3792
9828,1957538,791325,7
9829,1230845,4132261,21
9830,3142808,343584,3828
9831,380525,1694355,87
9832,3029390,17392,1
9833,4094697,1014927,1361
9834,1218819,4490886,17
9835,3046801,4624000,1106
9836,311952,3893890,97
9837,2506906,3299008,3334
9838,4849080,370765,12563
9839,4112224,1774334,1989
9840,2585063,1374319,28
9841,3716915,2300708,129
9842,1677157,567045,69
9843,3148813,550309,972
9844,2005497,1142141,246
9845,4787400,1048746,214
9846,3800305,2387274,44
9847,340456,3377747,18
9848,2791981,2435135,577
9849,3578545,4548619,68
9850,983607,1852018,2493
9851,3440116,4350093,184
9852,4232521,4000293,96
9853,3214317,2540894,226
9854,3163774,1974361,621
9855,3649600,1253335,357
9856,174802,1582028,4178
9857,2612363,1332575,327
9858,2506342,3129186,11317
9859,1933312,4751012,167
9860,4352101,3994705,458
9861,4604264,3686117,32
9862,4713292,2307183,22
9863,2597890,3346537,314
9864,491128,327965,1344
9865,4452445,4207316,847
9866,4582850,2734382,273
9867,4498800,2616090,66
9868,3042280,2048276,23
9869,3997092,2456239,232
9870,1729154,1378923,172
9871,604305,4304551,11
9872,3758681,2312075,575
9873,4471609,1358385,238
9874,1392717,2898182,61
9875,142496,807761,247
9876,184687,785119,1520
9877,3424526,208465,262
9878,813047,2211339,668
9879,12547,1959052,1349
9880,738704,2658417,68
9881,2695091,519315,69
9882,3622805,4852987,102
9883,4392592,1269021,284
9884,4630411,4561007,4336
9885,4418968,3056997,87
9886,4583413,2913793,130
9887,2315048,1054633,45
9888,3598083,1499488,1352
9889,2814285,1268920,3324
9890,4148694,4092142,8079
9891,1184100,273881,3786
9892,4471609,2884416,238
9893,3093160,971074,99
9894,3475909,534121,47
9895,551741,4047729,400
9896,2133929,2337217,84
9897,3759171,137934,283
9898,2461372,3586386,208
9899,2866126,2501960,923
9900,3113932,4010152,530
9901,3292676,183794,66
9902,4787857,409262,36
9903,4600810,112647,146
9904,4749201,57883,716
9905,3401659,1821613,1178
9906,1080614,3749748,599
9907,4751399,3373346,184
9908,4819127,601790,100
9909,103916,1772038,100
9910,1395639,2493630,170
9911,3764504,4305715,89
9912,1601288,1067585,228
9913,2085193,4490886,102
9914,1729215,3520804,333
9915,4681267,1595754,1850
9916,3778796,3762682,6619
9917,4589904,2813261,191
9918,833524,3487516,61
9919,1542411,3824501,43
9920,3197538,3882590,186
9921,904699,2471103,243
9922,61530,2619844,818
9923,1564470,890719,168
9924,127950,1030864,7009
9925,3993072,4166917,63
9926,1246601,4710588,20
9927,740264,807761,161
9928,1602676,1937230,280
9929,597807,1190849,94
9930,4080369,837222,176
9931,3703565,952893,5153
9932,2679215,2629421,251
9933,3392535,4053811,86
9934,500201,4671494,24
9935,4399173,95673,135
9936,2422900,4324049,84
9937,1456698,1581879,26
9938,277167,4254453,66
9939,1881600,336189,99
9940,1055988,1853961,180
9941,4751399,3258677,184
9942,3035063,2589566,34
9943,3879365,3356265,333
9944,2021996,2833722,339
9945,3374895,193159,194
9946,2266717,178786,6
9947,2826278,3281495,284
9948,2061150,714236,79
9949,1278054,2883450,944
9950,602340,3627773,283
9951,4726874,3441172,31
9952,2625217,3304718,133
9953,3930883,1857594,148
9954,3703565,4215650,5153
9955,432620,986979,432
9956,4363166,3815591,317
9957,1164371,3441172,11
9958,3478606,2127901,1
9959,2055183,384166,13
9960,629031,1592987,1
9961,1807180,534121,354
9962,1675257,4350947,22
9963,1949391,979255,233
9964,3446942,2324744,85
9965,3795465,3785477,19
9966,2451660,1891147,14
9967,1564470,4149096,168
9968,1453814,598319,600
9969,1419142,2071647,3
9970,54650,1064392,135
9971,3148390,3642845,143
9972,3446567,3344354,297
9973,4418160,3375372,3108
9974,1760195,1765411,174
9975,3893485,3871166,36
9976,4008358,2034494,134
9977,4600732,1310817,17
9978,4259589,624993,6975
9979,4333506,3889649,168
9980,2581947,4010152,159
9981,987119,1886356,37
9982,3407905,20388,33
9983,740264,3292438,161
9984,4583413,1996375,130
9985,2683846,2293392,235
9986,2872550,4633431,441
9987,1615945,1342069,124
9988,1436505,1894941,296
9989,4444751,1483116,127
9990,1080614,3078648,599
9991,1746838,2456239,115
9992,1782783,517853,3690
9993,3576624,3297002,1566
9994,218953,1592667,47
9995,2895223,622071,58
9996,3167544,4354226,271
9997,2926583,3193834,0
9998,1223354,3267798,3610
9999,863783,4151869,130
10000,2967237,772280,55
10001,2518054,2245972,1136
10002,1978642,2243309,164
10003,3320046,3967571,7
10004,1943690,112647,80
10005,754926,3872415,1379
10006,2259251,4131105,26
10007,742548,1898689,289
10008,3491685,1987945,12
10009,135756,4023498,32
10010,2932022,838453,540
10011,471758,2833722,2819
10012,702865,958601,48
10013,3981172,4675165,199
10014,3491637,2234069,179
10015,1630993,3144985,31
10016,56567,1776703,1480
10017,2435515,3108490,2355
10018,3491637,4124480,179
10019,1630356,1069044,229
10020,24523,4039025,12443
10021,2511862,2277589,413
10022,4771179,4582461,363
10023,3743292,492035,13
10024,69444,1520254,39
10025,2519581,3994251,477
10026,3531100,3779626,1176
10027,614504,3528096,130
10028,1301087,3562714,1641
10029,2911862,1799445,168
10030,4469172,3364546,581
10031,1268923,2828364,288
10032,2073048,3118599,71
10033,1055988,1929062,180
10034,4787400,1374657,214
10035,4793374,492035,15
10036,1630423,20462,311
10037,2427345,4034214,104
10038,3501584,4335591,213
10039,326452,1757836,1170
10040,2979388,4096612,2592
10041,4311720,3815840,394
10042,2346396,1817126,35
10043,1411730,2589511,1363
10044,3107199,6993,625
10045,3680790,4292513,149
10046,656728,3836738,229
10047,1607095,3113197,129
10048,3031208,4597102,55
10049,2852252,2833722,1812
10050,621120,2910685,671
10051,596337,107996,65
10052,993398,3823314,24
10053,572208,3472025,50
10054,1433583,105683,22
10055,600846,1258166,53
10056,4427946,207348,221
10057,654545,1969680,2874
10058,1687914,3509400,3851
10059,2000270,4101406,102
10060,3042280,3501344,23
10061,2870198,287108,3569
10062,1325894,3009562,101
10063,2141424,4808386,29
10064,4562839,606980,837
10065,659769,685095,163
10066,3446506,9946,151
10067,2157499,4624000,430
10068,2260742,3549289,424
10069,3676081,1904054,113
10070,2461372,3677077,208
10071,3214317,4204052,226
10072,1353165,2631408,327
10073,947762,804801,27
10074,1362833,996371,75
10075,520324,466302,2369
10076,3185337,1552898,269
10077,585893,4114575,358
10078,1392717,543061,61
10079,585893,21536,358
10080,4143745,3145991,8
10081,2598830,775014,72
10082,2207765,421433,208
10083,2957639,3162385,429
10084,3394828,2048276,268
10085,3222303,1994852,401
10086,2299390,1497894,32
10087,3541501,1378011,515
10088,1351195,4692905,10973
10089,4640383,1102206,14450
10090,3961269,4151869,154
10091,3467832,2566889,190
10092,4479676,4838273,47
10093,3997092,1397316,232
10094,2704231,2784278,305
10095,4788248,1888220,89
10096,3144269,4544439,56
10097,3738701,4039025,391
10098,821120,1663756,1587
10099,1184100,2064734,3786
10100,1039279,3538291,539
10101,4655993,4675165,156
10102,2086863,2416078,512
10103,1735998,4117610,244
10104,651778,2941537,262
10105,4405100,2034494,2615
10106,268979,2173151,149
10107,1036152,1164411,296
10108,4732190,4577899,173
10109,2581947,2350634,159
10110,3443847,1582028,78
10111,3325878,703387,116
10112,1237964,101003,15
10113,3600628,2497732,241
10114,2172433,3413796,68
10115,2402800,1372302,197
10116,2337068,1201096,1590
10117,2141424,551353,29
10118,3352123,4634127,7719
10119,826234,2041783,12660
10120,2427345,1305103,104
10121,2907109,3851609,184
10122,4810264,2191992,320
10123,3046801,2576794,1106
10124,1800416,1005459,4
10125,3971343,3418202,46
10126,879908,2292933,99
10127,401726,1043689,111
10128,2932022,273127,540
10129,1810899,319752,44
10130,1548572,1905523,159
10131,4380434,2757201,30
10132,2461372,1383958,208
10133,2313595,4853330,415
10134,2238031,253467,694
10135,919165,2685283,16
10136,541055,4863728,2420
10137,1542411,3202770,43
10138,3960835,2394094,254
10139,651778,3195222,262
10140,2653433,2444440,47
10141,2635308,1765722,228
10142,4371955,4409813,110
10143,4787702,1014927,121
10144,1237964,357466,15
10145,1974922,2379122,2
10146,1062857,3393730,134
10147,1140217,80983,9121
10148,3341679,3833101,1510
10149,116792,3356265,115
10150,3026000,3344354,34
10151,2389638,4322508,267
10152,886710,4483821,44
10153,492776,4510860,6
10154,4014552,1807947,1
10155,3956535,685095,135
10156,1218819,3188162,17
10157,4177865,5480,353
10158,3971343,3985168,46
10159,4817391,2785207,81
10160,1140217,4838273,9121
10161,3960835,1192436,254
10162,2389638,1897862,267
10163,4308422,1488238,14
10164,2907109,4066830,184
10165,1601895,384166,45883
10166,2481712,2442529,163
10167,1164538,2379122,1151
10168,1601895,3302825,45883
10169,3959449,3606238,3
10170,3249932,1190291,148
10171,1765731,637362,681
10172,4425037,4079576,42
10173,4219582,1796644,131
10174,1129405,1959052,122
10175,3946091,3680201,45
10176,979255,871888,282
10177,3305322,4053811,95
10178,2867762,3937192,27
10179,4452445,1700117,847
10180,2712752,82340,1634
10181,1636856,1339329,10
10182,4066375,410275,356
10183,1710577,1755579,20708
10184,4284282,678525,1561
10185,740005,1328064,1404
10186,475232,4570236,57
10187,2324352,4084063,1242
10188,1376558,2363738,93
10189,1630993,2530095,31
10190,3933860,3256959,21
10191,1594321,971074,70
10192,1677157,959247,69
10193,4239933,987793,62
10194,2436439,2264701,1399
10195,3478937,4135197,97
10196,604125,2338090,49
10197,1430292,648703,139
10198,1677157,1561441,69
10199,1567741,3346537,25
10200,1807180,2416078,354
10201,4435111,1980682,62
10202,1308257,4090004,34
10203,4361726,3793469,81
10204,2912103,2312075,12
10205,775328,2887963,70
10206,4164647,4187117,1254
10207,628921,466302,1
10208,61530,4727735,818
10209,1601288,1193087,228
10210,250137,2128045,320
10211,3432616,3304718,152
10212,275804,2946706,71
10213,2926583,19760,0
10214,1395530,1205255,111
10215,3725239,4346020,864
10216,3490385,2903733,60
10217,94280,3370956,119
10218,2815706,1246259,663
10219,415254,3438447,10
10220,610208,1568315,1379
10221,1530855,57883,118
10222,3749748,1258166,34
10223,4109862,593017,66
10224,1740390,2762989,58
10225,384254,749672,205
10226,4695321,1124558,35
10227,619552,2593954,193
10228,101964,2607954,884
10229,604125,2692947,49
10230,495613,4863728,609
10231,1200874,3383210,33
10232,4590349,2918923,51
10233,1306100,3181505,40
10234,3251045,1030864,570
10235,2921487,2815618,223
10236,3494888,2903733,33
10237,125210,4544439,51
10238,3316731,4092142,102
10239,2956481,3393730,61232
10240,3014450,1125599,742
10241,3487420,3377440,62
10242,779591,1428975,345
10243,2976480,1852018,12
10244,4590349,819090,51
10245,415254,4406065,10
10246,3329198,3520804,175
10247,3721072,624837,137
10248,2832099,3910839,41
10249,4355412,4255985,440
10250,2434497,1561441,80
10251,4742865,2540894,8
10252,4016649,1014927,335
10253,1406432,1275575,84
10254,424411,410275,627
10255,41540,1987945,136
10256,1223102,3051327,313
10257,1919947,1508782,422
10258,3392535,2449547,86
10259,2722351,4586468,925
10260,2807375,1614313,218
10261,3487420,2596251,62
10262,609330,986979,292
10263,630604,614747,136
10264,4130943,668241,559
10265,3490385,2917594,60
10266,651778,19269,262
10267,3185337,1339133,269
10268,3206394,3086451,174
10269,2921853,2178305,62
10270,4223704,410275,117
10271,682761,719172,141
10272,1213060,2631245,1253
10273,4135084,2558297,1874
10274,1919947,3327588,422
10275,1851023,4294640,235
10276,2608376,2443214,256
10277,4556619,4360758,57
10278,1588061,4696690,128
10279,309574,890719,273
10280,2761066,2766614,121
10281,873234,3606238,128
10282,2207765,1731912,208
10283,2494843,3395510,218
10284,61530,9946,818
10285,933347,2947163,8968
10286,1065985,456126,77
10287,4818958,4294640,23
10288,4139326,3288243,227
10289,3763328,3201769,8212
10290,2635308,178786,228
10291,4749201,1604914,716
10292,4428300,3129186,118
10293,1396795,2264276,821
10294,1630356,3395510,229
10295,2739333,2926541,15
10296,4726874,4582461,31
10297,3249932,4641648,148
10298,1799182,2292933,852
10299,1926769,594102,84
10300,1301087,3284336,1641
10301,2369031,2815228,393
10302,3197538,3410823,186
10303,1958906,2571618,23
10304,1957538,1519730,7
10305,632892,2408952,2001
10306,242742,4746621,84
10307,2887639,903626,18229
10308,3446567,3970114,297
10309,2402582,1094216,88
10310,1062857,1092555,134
10311,1476555,212805,28
10312,712547,4345638,9
10313,2741551,1560542,132
10314,919613,4305969,368
10315,2345122,4244067,1122
10316,1781994,2828364,51
10317,294574,2416082,547
10318,2303520,3453522,8
10319,949172,1202817,6
10320,153792,3311965,116
10321,466787,714236,173
10322,4093525,1487302,115
10323,1410000,453257,161
10324,368544,3678951,172
10325,1430292,3373346,139
10326,1283657,4776931,1311
10327,1695915,3793469,56
10328,3510459,653633,5
10329,933347,3872415,8968
10330,3720321,3573012,52
10331,4498800,290758,66
10332,3308965,1701148,122
10333,978544,2428800,388
10334,2402800,3391808,197
10335,617435,4217711,178
10336,3383620,1328064,118
10337,103916,4856114,100
10338,4399173,448525,135
10339,2717491,2445713,7
10340,31098,2631408,132
10341,2810159,1838184,68
10342,3142808,379057,3828
10343,1249542,2173151,4585
10344,1620145,2791656,249
10345,133167,3748022,238
10346,2431787,3509400,1680
10347,3270580,817365,21
10348,1432948,2803220,21
10349,1932926,4771141,81
10350,2187451,3010945,34
10351,4809745,834066,32
10352,2622002,3627773,20
10353,3541658,1604914,216
10354,4855215,653633,90
10355,2220133,1615948,567
10356,399565,1536763,238
10357,1164538,2609871,1151
10358,3385671,3158801,425
10359,2586529,3658913,15
10360,1919947,3353876,422
10361,745210,243830,278
10362,1792282,3135365,268
10363,873234,1201096,128
10364,224552,3383073,1195
10365,4510312,555666,19
10366,1176065,1525727,53
10367,4099850,3863742,236
10368,2363814,3601327,253
10369,2447113,410037,35
10370,2475214,4561588,18
10371,4822389,2178305,105
10372,1514802,2942968,78
10373,1869476,3720766,1258
10374,4413981,146049,128
10375,3763328,2289744,8212
10376,2324422,2951260,887
10377,1451983,4345638,87
10378,4207021,1747009,408
10379,3592571,105683,10
10380,2598830,319752,72
10381,2044073,1104006,46
10382,375041,4593452,23
10383,1434155,1495600,35
10384,339567,2539248,132
10385,976193,370765,95
10386,2921853,3512945,62
10387,3283833,2518627,1621
10388,123691,1032219,48
10389,1792282,1199206,268
10390,2560408,2224526,118
10391,2146076,4027234,265
10392,2005701,1828719,56
10393,4765846,1118530,57
10394,2363814,1503250,253
10395,408243,3837284,458
10396,2058071,1974361,4
10397,2185449,4776931,501
10398,3652352,273881,21
10399,258948,2675321,185
10400,113182,4302865,123
10401,3960835,99929,254
10402,3561052,248970,112
10403,4623321,3901568,937
10404,1143671,743875,191
10405,2005497,1729680,246
10406,1255094,3753484,894
10407,1164032,3941234,9
10408,1903802,1776000,132
10409,4858799,1917370,658
10410,4910,1131169,66
10411,2945223,4565646,117
10412,2324422,3696730,887
10413,2978353,4337224,138
10414,4112224,4796773,1989
10415,3956535,1354897,135
10416,2468610,1428975,30
10417,2313654,4677915,1042
10418,1314264,1193087,1564
10419,3305322,901150,95
10420,1432948,909677,21
10421,2089379,352759,99
10422,4802205,3649212,538
10423,2560408,4594495,118
10424,1630356,2322497,229
10425,4093525,2151625,115
10426,3703565,4627252,5153
10427,784476,2866908,264
10428,922843,701503,361
10429,133167,2472584,238
10430,4342160,3051327,89
10431,117178,4060090,472
10432,4454192,3517094,24
10433,71051,1904054,118
10434,4425037,1032219,42
10435,1054015,3863501,466
10436,1327726,2354103,308
10437,786633,4751012,208
10438,3561052,744460,112
10439,3292676,4234840,66
10440,4851349,2629120,1792
10441,3004134,1181373,240
10442,1488401,2890172,34731
10443,1011757,3859663,5
10444,4674719,137753,792
10445,636099,3509400,137
10446,3236313,1910658,597
10447,2198631,466302,2347
10448,4581538,3547349,5
10449,362148,207942,37
10450,2560408,4829418,118
10451,279329,3744413,78
10452,2105491,979255,110
10453,300097,2057832,273
10454,4725488,291125,18
10455,4272458,1663756,1078
10456,2858107,543061,1459
10457,4182445,3267798,26
10458,2093716,3808878,578
10459,2002799,361098,42
10460,4052122,3918393,78
10461,1211741,1540392,139
10462,1841790,3362916,247
10463,4305360,3347711,422
10464,3144674,3025335,119
10465,2913556,1245989,11
