0,source,sink,out_degree_b
12026,856916,4607737,1582
12027,856916,46747,0
12028,856916,4765157,0
12029,856916,620856,0
12030,856916,1625332,0
12031,856916,1630709,0
12032,856916,1593964,0
12033,856916,2112656,0
12034,856916,1029872,0
12035,856916,4466233,0
12036,856916,1970862,123
12037,856916,4010703,498
12038,856916,3080579,4963
12039,856916,3019110,0
12040,856916,188311,0
12041,856916,345926,0
12042,856916,4266507,0
12043,4130943,475081,0
12044,4130943,487236,15
12045,1735883,4632707,0
12046,1735883,3610552,10476
12047,1735883,1705249,0
12048,1735883,3840307,0
12049,1735883,3015124,0
12050,1735883,2046074,0
12051,1735883,2313082,0
12052,1735883,537629,22095
12053,1735883,4230235,0
12054,1735883,3674571,0
12055,1735883,129735,0
12056,1735883,837854,0
12057,1735883,4449837,10886
12058,1735883,4736407,0
12059,1735883,86761,0
12060,2868440,227067,349
12061,4467644,2933769,0
12062,4467644,2995998,0
12063,4467644,4849005,0
12064,4467644,2065181,0
12065,4467644,4201144,0
12066,4467644,4691572,0
12067,3928545,1418738,36
12068,2589511,2211639,0
12069,190092,4204052,93387
12070,2056253,2835662,177
12071,4627252,4436761,237
12072,4627252,4656185,0
12073,4627252,2271687,0
12074,4627252,4307664,0
12075,4547607,163021,4518
12076,3109419,1351195,10973
12077,4449837,4761402,0
12078,4449837,1471841,0
12079,4449837,344663,0
12080,4449837,3858090,0
12081,4449837,505254,0
12082,4449837,1423897,0
12083,4449837,3816753,0
12084,4449837,2298200,0
12085,4449837,1023344,0
12086,4449837,4583182,0
12087,4449837,1261618,0
12088,4449837,4467666,0
12089,4449837,2423071,0
12090,4449837,2115009,0
12091,4449837,2454100,0
12092,4449837,2244244,0
12093,4449837,1278005,0
12094,4449837,3840746,0
12095,4449837,2752702,0
12096,4449837,699127,0
12097,4449837,2550896,0
12098,4449837,3818458,0
12099,4449837,3378273,0
12100,4449837,978185,0
12101,4449837,1902100,0
12102,4449837,277659,0
12103,4449837,3839511,0
12104,4449837,2525599,0
12105,4449837,2495280,0
12106,4449837,258818,0
12107,4449837,4026483,0
12108,4449837,2385304,0
12109,4449837,4539500,0
12110,4449837,1189182,0
12111,4449837,4601678,0
12112,4449837,3907085,0
12113,4449837,2036665,0
12114,4449837,3812514,0
12115,4449837,2298985,0
12116,4449837,2978630,0
12117,4449837,3255102,0
12118,4449837,3620113,0
12119,4449837,3342063,0
12120,4449837,621599,0
12121,4449837,2395336,0
12122,4449837,1085700,0
12123,4449837,2104758,0
12124,4449837,3659385,0
12125,4449837,411745,0
12126,4449837,3032243,0
12127,4449837,1741069,0
12128,4449837,2114368,0
12129,4449837,2640374,0
12130,4449837,3235336,0
12131,4449837,383972,0
12132,3291892,601449,108
12133,3291892,1616965,0
12134,3291892,2322419,0
12135,3291892,2913701,0
12136,3291892,3660227,0
12137,3291892,1399376,0
12138,3291892,2294440,0
12139,3291892,2109140,0
12140,3291892,640588,0
12141,3291892,3342557,0
12142,3291892,3294418,0
12143,3291892,1179563,0
12144,3291892,1845174,0
12145,3291892,1830083,0
12146,2441733,2002788,0
12147,2726331,765543,0
12148,4148739,2651652,389
12149,3469747,2606444,240
12150,504848,1358604,0
12151,504848,3266869,26
12152,504848,1169091,0
12153,504848,3489567,0
12154,504848,3255019,708
12155,504848,1626547,0
12156,504848,1605703,0
12157,3779460,2474310,0
12158,3779460,920822,0
12159,3779460,4726268,0
12160,1299905,2747234,251
12161,2386285,4771141,0
12162,3956535,4676109,0
12163,2662005,1196225,133
12164,1893341,2967987,0
12165,1893341,191487,0
12166,1893341,2925814,574
12167,1893341,4147582,605
12168,1893341,3034228,84
12169,1893341,590208,87
12170,1399058,1470748,0
12171,1399058,471489,3483
12172,1399058,3349331,0
12173,2968005,4588320,29554
12174,2968005,750212,0
12175,3446942,1146906,1225
12176,2159981,4475147,447
12177,2161588,4000293,0
12178,1413126,2236120,0
12179,1413126,3928336,0
12180,1413126,2560675,0
12181,1413126,1996416,206
12182,317762,2063429,0
12183,56567,1688981,0
12184,56567,1436449,0
12185,56567,218641,0
12186,56567,2094999,0
12187,56567,2256065,0
12188,56567,57375,0
12189,56567,2302190,0
12190,145219,2177982,68849
12191,145219,1118381,0
12192,145219,3985168,0
12193,145219,856916,6014
12194,275804,2878463,0
12195,3896233,3779460,246
12196,497594,3115786,235
12197,2536161,1027931,0
12198,2536161,2719141,0
12199,2536161,4146791,6089
12200,2536161,1053000,0
12201,2536161,3366982,0
12202,2536161,2706025,0
12203,2536161,1267817,0
12204,2536161,3781154,0
12205,2536161,2929183,0
12206,2853045,3494684,0
12207,4572486,4175213,0
12208,4572486,3737076,0
12209,4572486,1826084,0
12210,4572486,856411,0
12211,4572486,3216647,0
12212,4572486,3711183,0
12213,4572486,2517248,0
12214,4572486,2377054,0
12215,4572486,2821729,0
12216,4572486,2469534,0
12217,4572486,703773,0
12218,4572486,873618,0
12219,4572486,1897937,0
12220,4572486,225629,0
12221,4572486,1545450,0
12222,4572486,2161404,0
12223,4572486,52673,0
12224,4572486,130531,0
12225,4572486,2001495,0
12226,4572486,636045,2024
12227,1576591,889881,0
12228,1576591,2778829,0
12229,1576591,2039624,0
12230,1576591,440918,0
12231,1576591,4787807,0
12232,1576591,4566456,0
12233,1576591,1670656,0
12234,1576591,4857390,0
12235,1576591,1786227,0
12236,1576591,432022,0
12237,1576591,3626691,0
12238,1576591,3176498,0
12239,1576591,858258,0
12240,1576591,997441,5208
12241,1576591,423730,0
12242,1576591,4803,0
12243,1576591,3539582,0
12244,1576591,4188083,0
12245,1576591,749895,0
12246,1576591,2478250,0
12247,1576591,2997703,0
12248,1576591,4214505,0
12249,1576591,4359210,0
12250,1576591,1663002,0
12251,1576591,135358,0
12252,1576591,4116299,0
12253,1576591,934110,0
12254,1576591,4636472,0
12255,1576591,3492736,0
12256,1576591,3628261,0
12257,1576591,691641,0
12258,1576591,1605131,0
12259,1576591,487699,0
12260,1576591,581348,0
12261,1576591,2926148,0
12262,1576591,3055470,0
12263,1576591,1384631,0
12264,1576591,3432010,0
12265,1576591,4015248,0
12266,1576591,960539,0
12267,1576591,130367,0
12268,1576591,510072,0
12269,1576591,906770,0
12270,1576591,2005595,0
12271,1576591,3291908,0
12272,1576591,1106358,0
12273,1576591,257259,0
12274,1576591,3420148,0
12275,1576591,1073039,0
12276,1576591,1719342,0
12277,1576591,4402236,0
12278,1576591,3213406,0
12279,1576591,699145,1885
12280,1576591,2039364,1498
12281,1576591,1989335,0
12282,1576591,1725093,0
12283,1576591,1812996,0
12284,1576591,1595853,0
12285,1576591,2422403,0
12286,1576591,3616907,0
12287,1576591,1513261,0
12288,1576591,1833173,0
12289,1576591,2171389,0
12290,1576591,1214010,0
12291,2516690,2361487,0
12292,2516690,850084,0
12293,2516690,4338774,0
12294,2516690,2771874,0
12295,2516690,767536,0
12296,2516690,2020960,0
12297,2516690,818241,0
12298,2516690,2967689,0
12299,2516690,1643053,0
12300,2516690,2579011,0
12301,2516690,1227765,0
12302,2516690,1207218,0
12303,2516690,1974354,0
12304,2516690,1161359,0
12305,2516690,3821959,0
12306,2516690,1693832,0
12307,2516690,52360,139
12308,2516690,1691079,0
12309,2516690,124470,0
12310,2516690,1682501,0
12311,2516690,3690318,0
12312,2516690,532973,0
12313,2516690,2618513,0
12314,2516690,362508,0
12315,2516690,1085708,0
12316,2516690,1309379,0
12317,2516690,1321004,0
12318,2516690,804284,0
12319,2516690,4423546,0
12320,2516690,3026575,0
12321,2516690,2445793,0
12322,2516690,621693,0
12323,2516690,3700408,0
12324,2516690,2684595,0
12325,4081099,4058550,9825
12326,4081099,4732190,173
12327,2819109,366963,0
12328,4544061,2314931,14768
12329,378193,1721979,364
12330,1145722,491128,1344
12331,1145722,1731912,0
12332,4402986,294239,31
12333,4105847,3538791,382
12334,4105847,4717655,0
12335,3120822,2739191,0
12336,4743584,4790649,41669
12337,184687,1306902,0
12338,184687,841442,0
12339,184687,928658,0
12340,184687,2918328,0
12341,184687,952209,0
12342,3190492,163021,4518
12343,1314168,3291892,2943
12344,2617018,3777242,0
12345,4255337,4337184,127
12346,941692,4391783,0
12347,1664956,4247950,195
12348,2712479,1340111,564
12349,4527289,1598643,0
12350,2206024,2472584,214
12351,314924,1522318,0
12352,4851739,1736248,334
12353,4122558,4612494,322
12354,1440298,1040056,144
12355,569837,1397316,98
12356,3641679,2942007,0
12357,3641679,959595,0
12358,3641679,4052990,32033
12359,4138041,958601,1363
12360,4022323,3610552,10476
12361,833087,4187899,220
12362,4180743,2707111,0
12363,2141424,4167373,74
12364,826234,1244011,0
12365,826234,314470,0
12366,826234,3088612,0
12367,826234,4098380,0
12368,826234,4555638,0
12369,826234,2500132,0
12370,826234,1339940,0
12371,826234,3098974,0
12372,826234,2386461,0
12373,826234,1903693,0
12374,826234,3433219,716
12375,826234,4342850,0
12376,826234,2263843,0
12377,826234,3493094,0
12378,826234,3156229,0
12379,826234,2659822,0
12380,826234,2899532,0
12381,826234,2143062,0
12382,826234,3487683,0
12383,826234,3071881,0
12384,826234,1207852,0
12385,826234,2808860,0
12386,826234,3489869,0
12387,826234,191015,0
12388,826234,4301993,0
12389,826234,3721553,0
12390,826234,1582263,0
12391,826234,3639020,0
12392,826234,2640452,0
12393,826234,2519942,0
12394,826234,3603717,0
12395,826234,1578398,0
12396,826234,4130141,0
12397,826234,4002227,0
12398,826234,1381172,0
12399,826234,123147,0
12400,826234,3657101,15948
12401,826234,4698078,0
12402,826234,448823,61744
12403,826234,1013023,0
12404,826234,1566439,0
12405,826234,936650,0
12406,3968900,3971074,115
12407,3973428,2264701,0
12408,3452734,3291892,2943
12409,4310216,4586468,0
12410,1024682,3357297,0
12411,4518583,745687,0
12412,4518583,376411,0
12413,4518583,2276545,0
12414,4518583,2235889,0
12415,4518583,3863166,0
12416,4518583,3027281,139
12417,4518583,797688,0
12418,4578655,1836029,0
12419,4578655,4597907,0
12420,4578655,2644447,0
12421,4578655,2509766,0
12422,4578655,2776407,0
12423,4578655,1257657,0
12424,4578655,3468665,0
12425,4578655,2951124,0
12426,4578655,2156905,0
12427,4578655,4863493,359
12428,4578655,4813559,0
12429,4578655,3780671,0
12430,3742712,2174285,0
12431,4094697,1194206,0
12432,103916,1673993,0
12433,3849807,3073210,0
12434,4761107,4645447,0
12435,4761107,4632479,0
12436,4761107,1886356,0
12437,3772598,221443,728
12438,3772598,1180702,0
12439,3772598,1137669,0
12440,3772598,3304668,0
12441,2535426,1058462,0
12442,2535426,4044140,336
12443,2535426,273404,0
12444,2535426,4841936,21835
12445,2535426,545107,154
12446,2535426,1477379,0
12447,2535426,411227,0
12448,2535426,2326042,1019
12449,2535426,2246539,22633
12450,2535426,1155354,75251
12451,2535426,1569553,0
12452,2535426,4622511,0
12453,2535426,2986518,0
12454,2535426,2786914,0
12455,2535426,2661245,0
12456,2535426,2755315,0
12457,2535426,4586451,1910
12458,2535426,742712,0
12459,2535426,3826110,0
12460,2535426,1511163,0
12461,2535426,102724,0
12462,2535426,1423371,0
12463,664668,2647536,71
12464,4275718,4790649,41669
12465,267534,2769849,0
12466,267534,516170,0
12467,267534,3810982,0
12468,3550837,2631408,0
12469,4016649,1837434,0
12470,4016649,3145276,0
12471,3446506,3775567,0
12472,3446506,547157,56
12473,3446506,4634854,0
12474,2778926,819090,0
12475,4286785,77641,0
12476,4286785,3716495,8253
12477,2610697,428189,0
12478,248444,3117644,431
12479,2377378,1044625,0
12480,1477566,2261556,0
12481,4204662,378745,226
12482,2433389,1995073,0
12483,2433389,4866498,1685
12484,2433389,3400944,10995
12485,4226190,2739191,0
12486,1438454,3521843,14443
12487,68695,4148694,8079
12488,68695,4743153,188
12489,2873383,4321162,10697
12490,3446567,4187821,0
12491,3446567,697848,30
12492,2582486,4493534,0
12493,2587055,2746250,0
12494,2587055,4687539,178
12495,3126541,4753457,0
12496,1710577,2538798,0
12497,1710577,207484,0
12498,1710577,4540260,0
12499,1710577,4263925,0
12500,1710577,1195340,0
12501,1710577,115937,0
12502,1710577,986169,0
12503,1710577,4123439,0
12504,1710577,779414,0
12505,1710577,3098983,0
12506,1710577,63425,0
12507,1710577,2638591,0
12508,1710577,1435102,0
12509,1710577,3367813,0
12510,1710577,1314539,0
12511,1710577,4113539,0
12512,1710577,2195510,0
12513,1710577,4864677,0
12514,1710577,3000094,0
12515,1710577,1041941,0
12516,1710577,3124846,0
12517,1710577,223061,0
12518,1710577,3152739,0
12519,1710577,814297,0
12520,1710577,2860734,0
12521,1710577,2613453,0
12522,1710577,4039499,0
12523,1710577,762988,15994
12524,1710577,811505,0
12525,1710577,2790456,0
12526,1710577,4063741,0
12527,1710577,4645558,0
12528,1710577,1432209,0
12529,1710577,816719,0
12530,1710577,2036956,0
12531,1710577,710342,0
12532,1710577,4008096,0
12533,1710577,1404238,0
12534,1710577,4328093,0
12535,1710577,987088,0
12536,1710577,4194676,0
12537,1710577,339995,0
12538,1710577,1649844,0
12539,1710577,842567,0
12540,1710577,1117133,0
12541,1710577,3922650,0
12542,1710577,2951755,0
12543,1710577,3491909,0
12544,1710577,88919,0
12545,1710577,1404740,0
12546,1710577,1645629,0
12547,1710577,2002659,0
12548,1710577,3784817,0
12549,1710577,1885176,0
12550,1710577,1754984,0
12551,1710577,2065196,0
12552,1710577,3713758,0
12553,1710577,4690066,0
12554,1710577,3495493,0
12555,1710577,2686520,0
12556,1710577,1362784,0
12557,1710577,1949322,0
12558,1710577,799542,0
12559,1710577,3295738,0
12560,1710577,224202,0
12561,1710577,2556313,0
12562,1710577,2631158,0
12563,1710577,2431088,0
12564,1710577,3213493,0
12565,1710577,2030507,0
12566,1710577,1282315,0
12567,1710577,3723979,0
12568,1710577,2194894,0
12569,1710577,2404901,0
12570,1710577,4103032,0
12571,1710577,954584,0
12572,1710577,147826,0
12573,1710577,2687985,0
12574,1710577,1642836,0
12575,1710577,951487,0
12576,1710577,1065159,0
12577,1710577,725106,0
12578,1710577,1568959,0
12579,1710577,2740575,0
12580,1710577,927771,0
12581,1710577,397773,0
12582,1710577,1871087,0
12583,1710577,2934094,0
12584,2744198,1113713,0
12585,2313654,38122,0
12586,2313654,1788900,0
12587,2313654,3617196,0
12588,2313654,1921908,0
12589,861461,942733,0
12590,861461,3368961,0
12591,4836716,2064607,0
12592,64155,1196225,133
12593,1397316,1018990,0
12594,2883988,3608532,0
12595,2883988,2269833,0
12596,4724359,1276873,0
12597,1588061,3504640,0
12598,958601,3403110,3200
12599,958601,2709397,0
12600,958601,771207,0
12601,958601,1686325,0
12602,958601,3138503,0
12603,958601,40475,0
12604,958601,4075143,0
12605,4311722,3291892,2943
12606,2465377,2157499,430
12607,966537,148736,0
12608,966537,1864606,0
12609,4148694,349715,0
12610,4148694,1207967,0
12611,4148694,1332454,0
12612,4148694,2225894,0
12613,4148694,3435070,0
12614,4148694,3258095,0
12615,4148694,3326708,0
12616,4148694,3322573,0
12617,4148694,1869257,0
12618,4148694,2452619,0
12619,4148694,2002024,0
12620,4148694,607886,0
12621,4148694,4837457,0
12622,4148694,1717371,0
12623,4148694,1761158,0
12624,4148694,2099613,0
12625,4148694,1896283,1977
12626,4148694,2437945,0
12627,4148694,418637,0
12628,4148694,2421392,0
12629,4148694,158823,6471
12630,4148694,1934972,0
12631,4148694,1393154,0
12632,4148694,2544328,0
12633,1961714,3626136,0
12634,3508770,2984603,105780
12635,1796644,4435541,0
12636,1796644,783252,0
12637,1796644,2547959,0
12638,1796644,2995932,0
12639,1796644,2868261,0
12640,1796644,2911267,0
12641,1796644,3688010,0
12642,1796644,1365515,0
12643,1796644,1529758,0
12644,1796644,3278970,0
12645,1796644,739281,0
12646,1796644,1294986,0
12647,1796644,4044889,0
12648,1796644,3431568,0
12649,1796644,4779932,0
12650,1796644,2006929,0
12651,1796644,1319644,0
12652,1796644,3984705,0
12653,1796644,393335,0
12654,1796644,862308,17372
12655,1796644,3381386,0
12656,1796644,4848934,0
12657,1796644,3997487,0
12658,1796644,2849271,0
12659,1796644,4071782,0
12660,1796644,3400379,0
12661,1796644,2670238,0
12662,1796644,3581264,0
12663,1796644,1588218,0
12664,1796644,2621528,0
12665,1796644,2057483,0
12666,1796644,4079932,0
12667,1796644,1486597,0
12668,1796644,2754638,0
12669,1796644,999716,0
12670,1796644,967518,0
12671,1796644,3825,0
12672,1796644,1675709,0
12673,1796644,3448680,0
12674,1796644,532331,0
12675,1796644,602878,0
12676,1796644,1399001,0
12677,1796644,1009513,0
12678,1796644,951723,0
12679,1796644,4365391,0
12680,1796644,401875,0
12681,1796644,2462158,0
12682,1796644,4549175,0
12683,1796644,4544103,0
12684,1796644,2778058,0
12685,1796644,2684027,0
12686,1796644,2151940,0
12687,1796644,2867531,0
12688,1796644,943046,0
12689,1796644,1171337,0
12690,1796644,1448411,0
12691,1796644,980571,0
12692,1796644,4362356,0
12693,1796644,4848215,0
12694,1796644,2403420,0
12695,1796644,975132,0
12696,1796644,929290,1892
12697,1796644,3938147,0
12698,1796644,4365321,0
12699,1796644,2105832,0
12700,1796644,1577068,0
12701,1796644,4673870,38713
12702,1796644,4026290,0
12703,1796644,1849834,0
12704,1796644,2363485,0
12705,1796644,2299348,0
12706,1796644,4855712,0
12707,1796644,3335516,0
12708,1796644,269381,0
12709,1796644,2442148,0
12710,1796644,3313313,0
12711,1796644,3075193,0
12712,1796644,3406188,0
12713,1796644,4271004,0
12714,1796644,2714418,0
12715,1796644,2306553,0
12716,1796644,3191525,0
12717,1796644,1417664,0
12718,1796644,214967,0
12719,750926,2149712,0
12720,750926,874599,0
12721,750926,2076813,0
12722,750926,2470900,0
12723,750926,2152393,0
12724,750926,2970913,0
12725,750926,2573571,0
12726,750926,1646,0
12727,750926,726608,0
12728,750926,1855576,0
12729,750926,195098,0
12730,750926,2967926,0
12731,750926,1909709,0
12732,750926,605118,0
12733,750926,1129597,0
12734,750926,1854175,0
12735,750926,4309091,0
12736,750926,3832003,0
12737,750926,4566979,0
12738,750926,1349498,0
12739,750926,1478334,0
12740,750926,2831365,0
12741,750926,494336,0
12742,750926,3722599,0
12743,750926,3376022,0
12744,750926,3784425,0
12745,750926,352552,0
12746,750926,4625078,0
12747,750926,4652291,0
12748,750926,3518822,0
12749,750926,634283,0
12750,750926,948585,0
12751,750926,1671472,0
12752,750926,117959,0
12753,750926,1897874,0
12754,750926,4481868,0
12755,750926,4094927,0
12756,750926,3163474,0
12757,750926,1530140,0
12758,750926,232637,0
12759,750926,3290430,0
12760,750926,1649764,0
12761,750926,60153,0
12762,750926,1082395,0
12763,750926,1976497,0
12764,750926,11091,0
12765,750926,1930762,0
12766,750926,2619303,0
12767,750926,587986,0
12768,750926,4667709,0
12769,750926,4557259,0
12770,750926,3139113,0
12771,750926,563975,0
12772,750926,4350921,0
12773,750926,2212058,0
12774,750926,1879323,0
12775,750926,1835956,0
12776,750926,3065426,0
12777,750926,3333044,0
12778,750926,4335951,0
12779,750926,458035,0
12780,750926,1292914,0
12781,750926,465466,0
12782,750926,1215289,0
12783,750926,1777913,0
12784,750926,4115045,0
12785,750926,1943916,0
12786,750926,521053,0
12787,750926,1783996,0
12788,750926,1370654,0
12789,750926,1465318,0
12790,750926,3392261,0
12791,750926,2905236,591
12792,750926,3874846,0
12793,750926,4397989,0
12794,750926,4345651,0
12795,750926,4345930,0
12796,750926,3619268,0
12797,750926,2941107,0
12798,750926,3838809,0
12799,750926,3131662,0
12800,750926,835200,0
12801,750926,2912059,0
12802,750926,3255909,0
12803,4131296,2221607,0
12804,2895068,1643134,0
12805,2895068,659218,0
12806,551270,2581909,2133
12807,3583432,3476921,63
12808,3687157,3591727,2565
12809,195757,1401957,0
12810,195757,1642631,0
12811,195757,3314563,0
12812,195757,2210291,0
12813,195757,1866822,0
12814,195757,1428828,0
12815,195757,1449074,0
12816,195757,1922011,0
12817,195757,4649762,0
12818,195757,186921,0
12819,195757,4594452,0
12820,195757,3017898,0
