0,source,sink,preferential_attachment
10182,2759850,3280599,27630
10183,2313271,4738825,4180
10184,521571,626669,2294
10185,4858142,2399832,978
10186,3533515,1291213,1924
10187,1698061,2786620,813
10188,3863858,3433404,28224
10189,2556218,296616,2576704
10190,3922567,4597807,4680
10191,46960,3198135,357432
10192,566640,1413055,317349
10193,2036779,1974922,66068
10194,3632614,4757580,104
10195,3226637,2135398,31186
10196,2222681,1330345,45248
10197,4632200,4058550,236112
10198,398610,3801168,335
10199,3893884,2748891,734
10200,3551251,4188666,41
10201,179199,1996257,10088
10202,3657101,4606329,1276320
10203,2856085,1693821,128
10204,4498531,3668208,812928
10205,3768583,1599720,364344
10206,262160,575324,108
10207,1285504,3108310,485184
10208,2985616,547314,972
10209,1687100,2137219,34680
10210,938662,1664956,212160
10211,1504470,3257297,930
10212,893571,1060606,470554
10213,1609589,212805,34221
10214,4162538,4175913,2652
10215,1386627,3031662,5614
10216,2135899,2180912,427720
10217,4362795,3099860,1170
10218,1053929,487236,204795
10219,2785152,3104971,163944
10220,4362911,1858431,7316
10221,311459,4238187,626040
10222,3564448,2022786,3784
10223,264509,3245754,2028
10224,3592312,551741,11872
10225,2072827,1838176,79534
10226,4433726,546704,12870
10227,432620,425367,8455
10228,946254,1731106,242
10229,560317,2285608,151630
10230,568100,2465515,510
10231,3433235,1475290,1570
10232,3115786,1511168,529980
10233,4222134,2924494,98980
10234,2400461,2549365,1278600
10235,1759584,278101,370
10236,3506025,3218821,55080
10237,180870,4581556,749
10238,4290656,1698620,9728
10239,3258541,2699562,15051
10240,2777450,2091570,1864
10241,968851,4270949,257025
10242,4365216,3422258,66
10243,3430873,3788782,108
10244,4742865,3748370,3075
10245,2257028,4122638,1664
10246,2178674,614334,266
10247,3808713,187029,893564
10248,4825117,3539411,32890
10249,2063957,4066375,39390
10250,248444,4432761,87472
10251,2616749,982493,227400
10252,3083066,1574572,6900
10253,4787400,1651877,134190
10254,2036779,4649931,415
10255,3488135,4476596,192602
10256,4370932,3749866,1470
10257,67665,2616826,11655
10258,2040373,998083,97
10259,828285,2241442,168
10260,967096,2685708,36808
10261,2023251,178272,1387670
10262,4696605,4225664,2
10263,338967,3744484,28
10264,2992921,2536249,4356
10265,2272959,3402178,23359
10266,3527609,1509585,2256
10267,4633768,4582119,234
10268,1675530,3787532,285000
10269,2753362,1287198,3536
10270,2402800,4634939,9353
10271,461781,3601624,88
10272,2489746,4796948,19424
10273,4593207,3636328,546
10274,1888646,1506544,360
10275,1220741,676164,145558
10276,571163,3590756,54635
10277,127603,4444163,186349
10278,646123,926534,306872
10279,430658,3970725,399600
10280,1920144,714257,16305
10281,743849,2810393,22873
10282,2795881,4703183,111870
10283,4018644,126927,56938
10284,413063,3738643,2139
10285,3828465,542373,7600
10286,555183,1881247,540
10287,2411192,3194488,56990
10288,3732015,4677216,116280
10289,1707750,1762337,3476
10290,1757747,127950,2056358
10291,602340,3128657,16302
10292,75388,3649217,8397
10293,3037602,4406034,548
10294,3257910,3418202,34944
10295,471249,835749,104436
10296,4478235,4406034,685
10297,2203730,1788050,273900
10298,4052990,4201796,8242761
10299,1393405,3054192,655836
10300,1296659,1432372,196
10301,83177,2073878,1794
10302,3494194,280137,7479
10303,1303456,1685382,28224
10304,2035026,64456,11456
10305,2833808,1500518,17205
10306,4074289,3322592,4320
10307,2144279,2604044,5140
10308,2278148,4074179,63920
10309,4451424,2939219,62237
10310,2073913,1976953,439200
10311,4840465,4583463,24512451
10312,2657592,3889305,1824
10313,2402582,3604656,950
10314,289796,4150849,540
10315,702665,3470807,38688
10316,2566442,2231325,17750
10317,3043233,1435037,52
10318,3881924,3317847,198135
10319,1184795,3631489,439296
10320,1852397,3018239,3975
10321,1136119,1027216,39935
10322,3769312,1604831,2842
10323,966700,103316,97544
10324,2821626,1139433,4999980
10325,1208218,588337,156933
10326,2156564,2194084,631856
10327,3752944,1632233,301488
10328,4286322,882929,7200
10329,3155991,830467,135
10330,1623393,3270271,3234
10331,83595,1833330,1974
10332,438215,2203675,13680
10333,3714306,4350812,15
10334,3608627,1385320,856
10335,1546569,2983459,6723
10336,3729828,1761543,50096
10337,2458126,3507129,5320
10338,2758444,3375159,1446
10339,2899995,4824673,2613
10340,1774648,3194969,9638
10341,4361726,941404,2256
10342,1791000,3108732,6831
10343,3069012,2094486,417501
10344,758433,2157112,10392
10345,3326604,4219994,228159
10346,3692126,235248,5800
10347,3445948,4010424,33558
10348,367574,2318435,2814
10349,3225386,2121126,2112
10350,4212224,4208957,50652
10351,2434585,4826733,26
10352,3608380,975483,317856
10353,1079909,4225407,7
10354,953115,2769551,59080
10355,4414421,3670160,152
10356,417546,2878646,17325
10357,3880681,3210080,7744
10358,3745433,2833758,5828
10359,2346097,4551675,212
10360,3573936,4600867,10121
10361,1833042,2292513,118
10362,4371825,3273173,37800
10363,4021580,1878621,36366
10364,3201162,3381219,261990
10365,1067692,3668616,2695
10366,2429961,4796151,714
10367,4139445,4631200,23
10368,919613,1610595,9990
10369,2390196,749115,3764290
10370,3329425,1847037,22962
10371,3064104,4571002,32775
10372,701503,4846449,54054
10373,2076254,211574,13909
10374,2173456,4435383,130968
10375,3650633,4841936,18029550
10376,547021,1338357,3000
10377,2424452,1038074,9407470
10378,752597,2668430,11934
10379,3102958,4813593,5894
10380,3177630,1734181,292
10381,2596281,2949813,10350
10382,3671596,3531111,2774
10383,4279346,65920,48825
10384,2975035,2018668,8094
10385,475462,3429791,2646
10386,4671336,261556,19520
10387,2814017,2867348,156
10388,2680834,2071122,186
10389,3588819,2022288,14938
10390,785634,2759447,130
10391,2272959,3994498,7668
10392,117401,2482727,465
10393,1766736,3418202,1071616
10394,4518647,1770954,26
10395,2281905,1514797,12027
10396,3563792,4580560,729312
10397,4398018,3837950,85
10398,4791047,3673836,504
10399,4333556,3472141,4487750
10400,2608347,4554501,199139
10401,1670023,823636,222740
10402,678320,2751108,3196
10403,1001797,887055,35105
10404,4532096,2549365,2923732
10405,2395394,3104940,8270802
10406,3840088,1242327,590846
10407,3253432,212908,26040
10408,1729691,935722,11718
10409,2808994,4799083,344
10410,3396344,3246139,24495896
10411,3502972,2531796,64
10412,187867,2020104,4662
10413,2632310,4666111,2088
10414,3172379,2426213,361
10415,3680161,2777163,1826
10416,3468189,1054633,216412
10417,3019958,4609689,1368
10418,4403064,17915,15
10419,4804889,3041442,15170
10420,3100345,4237259,6855
10421,1981735,3026070,26944
10422,2067826,508830,1268910
10423,2053490,4468011,1744
10424,2481036,875535,12210
10425,3271561,4489237,1465200
10426,4034972,2102888,50864
10427,4405789,1736653,2208
10428,3715508,1910213,2800
10429,946449,1139401,176621
10430,500739,4636019,264040
10431,1725934,4343873,74408
10432,1668593,388332,8720
10433,190987,2299146,5056
10434,876619,4735404,127092
10435,2198837,3003760,760
10436,4827025,2057832,2618
10437,3664066,1287352,165984
10438,9619,2939461,1260
10439,3827921,1485769,41528
10440,3045716,3608558,413706
10441,4014075,503860,2799
10442,4474583,1301058,1794
10443,3912337,3883024,153760
10444,64155,4170018,1035
10445,1220879,184863,4284
10446,3029657,3914088,26368
10447,1996416,3976558,12768
10448,4688520,968823,2800
10449,4738382,296298,17024
10450,1413715,784971,910
10451,4020129,4857888,47410
10452,4436661,207197,11020
10453,4624930,1638122,42070713
10454,1147011,305107,57
10455,377102,4160793,12861
10456,4179309,3569978,600
10457,3826704,2158075,6
10458,4653626,1673799,22624
10459,2144555,4454279,2840
10460,2560508,1299015,126498
10461,684506,2355372,1661745
10462,2191721,819201,1560
10463,2722020,3668875,4228
10464,68401,532338,3400
10465,4112676,4397703,154539
10466,2676890,3875516,7616
10467,1516747,1133682,241080
10468,2968005,940654,1346
10469,1609286,3194149,688
10470,1024448,2383212,2225
10471,315203,1625637,112
10472,4030849,658277,288
10473,1703596,1869658,870116
10474,4048842,405579,558
10475,947152,1924657,4104
10476,4859244,1732367,206118
10477,1006164,2680296,1260863
10478,963755,1979671,89
10479,4523333,1818269,19588
10480,4369711,4781629,79756
10481,4089245,819090,358620
10482,2411482,4115223,34
10483,3155449,2282267,981
10484,2471994,2637763,528
10485,2831178,4247950,53799
10486,2623580,3007034,242816
10487,1439743,4236946,10934
10488,4358275,4839215,2220
10489,399556,4158124,2120
10490,1471848,598420,12084
10491,2224519,897236,62
10492,867518,1169989,632
10493,2300169,3798030,69875
10494,3408005,1859254,264816
10495,1677331,3587635,181
10496,401703,3930181,23
10497,2682807,3275932,63310
10498,3443992,2310313,1233
10499,1381293,2059740,19116
10500,2757027,4490122,5299833
10501,1841768,1113491,19062
10502,2282745,2053167,3720
10503,4611357,366406,1728
10504,75278,1397316,945870
10505,4413315,2064734,422798
10506,2909756,1418953,13272
10507,3174291,4524769,40896
10508,2966397,394685,14992
10509,207387,3892270,9028
10510,2090502,3173558,210045
10511,4393208,711149,672
10512,3997616,29098,83592
10513,3606552,2308587,200
10514,381690,1194499,4240
10515,1384347,2275881,570
10516,2385431,2041672,5768
10517,2330930,3228138,3738
10518,3374126,2740141,17065620
10519,4402871,1691279,232530
10520,1630993,3410514,96
10521,952855,2494359,21120
10522,3114204,3808475,3774
10523,1747921,1768592,364000
10524,341442,2820626,34
10525,3650463,1616160,122757
10526,1231746,3816793,55173
10527,3507129,1105301,19544
10528,4146884,751417,35952
10529,2791664,4323755,12875772
10530,3266869,3222306,4917
10531,3657221,2959920,2033
10532,2292098,2745983,278
10533,46754,4258919,1141
10534,163323,74510,60
10535,4002172,1019899,42
10536,3275542,3861809,308
10537,3608558,3761646,8664
10538,4302263,2391070,1919
10539,1648097,264662,244260
10540,113399,219889,2060
10541,3701305,4330086,7350
10542,1164096,3481325,8190
10543,1691127,2664281,121980
10544,2301621,1480311,4392
10545,3066129,3354677,258
10546,2433389,1467846,3510102
10547,4418995,888836,825931
10548,697564,2122153,1446
10549,3308965,3320701,882
10550,2325249,2661321,425698
10551,4355018,2087569,1836
10552,4218039,4043208,26634
10553,3300369,2604344,6216
10554,2535495,2075947,18156
10555,631029,56913,133
10556,1492673,3980391,3464
10557,1117498,487236,97785
10558,2749210,2555419,664
10559,1467410,3413861,2115
10560,24081,1325954,68019
10561,28926,2342899,6108
10562,1801460,1014269,639930
10563,915171,1367115,1736
10564,242742,4788991,8514
10565,380150,4525574,12192
10566,2586817,1304699,616
10567,4706603,392039,1963
10568,3443992,2732303,685
10569,564508,3237556,457272
10570,1813317,4106482,3146
10571,3521843,3928287,115600
10572,3600011,3963472,13520
10573,10118,4295062,35713
10574,245651,4168231,910323
10575,4293286,4370771,766615
10576,3819019,262528,595806
10577,4204635,1322106,30688
10578,566869,3038767,270
10579,2164035,1781818,149604
10580,4155530,22025,83804
10581,3197488,3822507,38
10582,3072868,164283,7350
10583,920909,4673128,85668
10584,2641051,510091,398
10585,3973361,2610394,1222059
10586,2324659,1201021,4886
10587,180465,1392693,133
10588,1562347,2061746,127
10589,262930,1682039,660060
10590,3753740,912001,86476
10591,3511940,1451643,1162
10592,4137763,4741179,200
10593,1737080,492658,63648
10594,3129974,870381,50
10595,26729,357867,202
10596,1084494,1060141,61992
10597,4774646,1622557,3772
10598,4034091,2144033,3848
10599,4101407,4089312,19581
10600,4024496,658596,1783755
10601,117178,341101,80344
10602,1747728,1506408,777
10603,4006878,3982495,28435
10604,3107644,4712843,10845
10605,4549491,3923733,2304
10606,3356838,4535791,8652
10607,1774097,2685339,19740
10608,1026597,1980745,91008
10609,1930352,1818149,4431
10610,3482689,1839652,740
10611,3695414,965817,11613
10612,621120,3780738,20580
10613,1127019,3924110,262
10614,3378409,1037225,3384
10615,3848441,2826693,385
10616,3504682,88203,162870
10617,4479486,4847918,648890
10618,2903563,4616344,9340
10619,669884,3489363,660
10620,4803824,2771452,4597538
10621,1527720,1661797,3245
10622,4158870,2144555,48848
10623,4458106,2887963,654177
10624,3642094,2691670,14304
10625,3782266,3025173,3688
10626,413489,4276332,135
10627,2139933,4044960,54
10628,1642719,3441514,19992
10629,4299666,568135,2890
10630,2635984,1373212,133440
10631,4259901,3353919,8
10632,712844,320002,69
10633,2648701,314330,24444
10634,1367130,1417651,7787
10635,4804889,618261,3330
10636,4701450,4439096,16533
10637,2879656,3504256,79280
10638,2439404,3421725,110848
10639,4138245,4454647,17136
10640,810555,966011,1248
10641,1948767,4445347,79338
10642,3657697,1517492,73620
10643,2144033,4681518,3700
10644,1563098,2415500,36852
10645,2184704,4588090,2100
10646,377258,4846816,94
10647,3081219,1054633,99036
10648,3303204,3424148,630
10649,81914,3277323,3311
10650,2118815,2262083,48
10651,3503671,1087111,11426
10652,4515216,4158848,70476
10653,1970291,3637241,657558
10654,2736277,2053252,69286
10655,287306,3055178,72487
10656,3130500,3842656,1015
10657,3484018,1605266,20988
10658,2430694,3607179,3072
10659,3407107,3189323,309
10660,3706871,2716372,199820
10661,439059,2614385,43260
10662,1452253,1112770,430
10663,2379809,3440912,397320
10664,2921487,2740141,20828808
10665,3983042,592926,16362
10666,3054063,3357034,29524
10667,74682,1544814,208874
10668,4337017,3500181,311281
10669,2220746,2068606,186584
10670,2978353,2540541,304
10671,2124673,414017,3720
10672,2806205,1644258,3042
10673,1779750,3912593,3806
10674,470023,3600934,512
10675,300200,4664132,12606
10676,683855,2004117,6695
10677,2501645,4554795,1479240
10678,4850738,3938509,13000
10679,3705151,848501,2565
10680,3782024,276074,27648
10681,2417167,94991,86265
10682,1938513,297147,582
10683,750082,2486524,4428
10684,2951236,1139127,34119
10685,4602929,2269852,304
10686,3407568,1476743,91520
10687,3293575,4445605,16317
10688,4591296,4525500,251
10689,2693934,810555,9906
10690,3913880,3063062,42
10691,1766159,90120,294
10692,3222384,4666657,62
10693,1367591,1460513,27692
10694,4460736,1585006,1863
10695,2053308,371188,16082
10696,3354567,947762,784
10697,495613,3066106,1323357
10698,112279,4640383,26290232
10699,1650506,1348397,103887
10700,1454642,1545844,727
10701,3865308,2673775,414
10702,3507129,736035,336
10703,2505028,1093398,80
10704,2819607,3951472,6708
10705,1878850,662193,13080
10706,604125,4273229,550
10707,4627451,987692,288
10708,2588926,1439975,2706
10709,2072437,2192082,865974
10710,1757977,2170631,1199
10711,526425,1288937,6021
10712,2093506,1301087,563784
10713,2289641,3494332,35640
10714,4627005,3050944,6846
10715,2396903,3475360,41490
10716,3057048,1500229,109848
10717,2303821,1937452,24354
10718,132778,4518978,2160
10719,4682788,3892572,32208
10720,833637,2020671,9100
10721,4751698,1923677,33880
10722,2999314,4326349,69111
10723,939141,1330345,48884
10724,121794,1644848,64
10725,4700777,74321,1096731
10726,3251589,1632157,105567
10727,2196255,1192898,70
10728,4104906,198559,18870
10729,4042899,3400588,2337
10730,2833854,105985,101967
10731,4459519,2524789,6110
10732,2326697,3756715,5201
10733,754926,4520210,148188
10734,2520296,4667619,1540
10735,3131720,3117644,58968
10736,2443496,398203,2575
10737,4018988,1983757,3
10738,3177452,1185530,7326
10739,1236650,911293,52323
10740,2332783,4312394,25254
10741,2261391,2718448,1080
10742,3621497,367551,192510
10743,2536299,1982182,7598
10744,4295398,4749420,640
10745,2019650,1146323,3400
10746,809561,2114645,387
10747,3437468,3200341,6900
10748,2257301,4264225,136010
10749,2583065,1834805,85790
10750,2266717,4230186,1320
10751,1181373,3869568,5475
10752,2767711,740005,811262
10753,4024496,1341817,84753
10754,659769,2465811,19608
10755,3270378,3940516,89345
10756,3066129,2861459,2408
10757,1877559,4579987,3156
10758,3441402,4797928,1710
10759,4678727,3909397,185796
10760,2215015,3050466,51756
10761,3935889,4484852,22644
10762,2324659,945214,101908
10763,2299928,4803505,1596
10764,3667996,4578655,338592
10765,722917,411532,39312
10766,185853,4656950,3392
10767,4742278,539989,8190
10768,3475743,47922,18285
10769,2498075,924366,43692
10770,3129186,2932392,12460
10771,443106,3835789,1032
10772,4371825,4711586,56250
10773,2676248,3636132,88507
10774,1215390,2546856,300
10775,3190008,3265184,23
10776,2671770,3617572,227835
10777,1268036,3007034,48384
10778,3278257,517371,666
10779,2022348,2673081,905250
10780,4315638,4556227,10626
10781,2518746,506335,14930
10782,1055258,4322839,198600
10783,2998308,3415950,26
10784,4475133,3302948,387126
10785,908170,124660,2916
10786,3126541,4399394,370128
10787,860429,2167167,1995850
10788,3273786,2226401,41674
10789,4698054,227066,25193
10790,2474330,1303422,6426
10791,410127,253078,5355
10792,3395854,4849238,7688
10793,2066854,187863,2244
10794,628938,1720780,484
10795,4586451,2218485,24200
10796,1752997,2120801,73291806
10797,2489405,2887117,4260
10798,3875738,2551500,36360
10799,3169433,701503,120120
10800,1228834,1720294,11826
10801,1597074,2149640,525
10802,1728268,3898483,4290
10803,417858,2468684,226895
10804,1569971,1413055,214425
10805,374977,3419683,127
10806,2115450,4315033,25585
10807,4558512,3650633,170775
10808,4486759,840556,11655
10809,1039655,1766905,182
10810,418892,2347560,501390
10811,1461200,3177976,417312
10812,3492763,4408822,34452
10813,1149712,921877,5400
10814,1509450,1090362,18144
10815,711647,4193715,12264
10816,919215,4037277,351900
10817,335840,3202670,12802
10818,1374250,559097,48616
10819,661548,1421556,2222
10820,380848,3103947,468
10821,4259551,1298114,43904
10822,3074536,2848868,30240
10823,4013720,662193,5886
10824,3763959,898100,90
10825,4285781,4830567,998
10826,1559818,4671697,55
10827,3542408,3251445,66912
10828,3874602,2631754,7605
10829,3734689,3539151,34980
10830,4359566,1965302,1587230
10831,3705976,458248,383456
10832,1474747,221226,36
10833,3147376,2740141,7788924
10834,4157442,2957953,65520
10835,1570985,3589004,8208
